Reviews,Sentiment
woh jo bhi mazaq me dikhate hain na ghaflat hi hota hai,0
population toh yaar sahi mein india mein bhi boht bad gayi hai jo ki acchi baat nhin haan yeah kucch logon ka diya huwa epitaph hai d,0
sindhi indians se milte julte lgte hain mujhe karachi wale bhi pathan bilkul mukhtalif hain aur pyaare bhi punjabi beech beech me hain,1
mjhey khyber pakhtunkhwa naam bara accha lagta hai d,1
pathan pyare pyare hote hain karina pathan hai yeh to pata ha,1
lagta to nhin hai,0
kareena toh punjabi hai d srk toh pyara tha young age mein d looks differ kar sakty hain wesey all fingers arent the same,1
wesey aapney kis movie muslims ka mazak urtey dekha and haan aap bari hain k choti,0
deen ko toh boht demands hain but woh bhi kucch log puri nhin krtey uspey q sawaal nhin shadi pr hi swaal uthtey hain d,0
shadi aik bohaaat bra decision hai khair leave it you wont understand koi bat nhin,0
haan islamic rule k hisaab sey toh ghalat hai wesey hinduism ka koi rule nhin hai d,0
n koi tet bhi nhin lyk quran bible,0
sorry apko accha nhin lag raha ho toh,0
nhin abhi abhi dekha comment battery low thi,0
oh mjhey nhin maloom tha pre engineering wahaan  th tk ko kehty hain,0
woh jo shaid kapoor rani mukher ki thi pta nhin konsi plus mje feel hua k jb bhi koi bura bnda bnana hota hai use muslim name de dete hain aur wo jo thi main nikla gaddi le ke game wali film pta nhin konsi partition k waqt wali jis me bobby ya sunny del hota hai us me bhi jb woh lrki sikh se shadi kr leti hai halan k muslims ko islam permission nhin deta k woh non muslims se shadi kren usme lrki k bap ko wahid aitraz hindustani larka hone pr hota hai,0
reality main koi lrki esa kr bhi le to wahid aitraz non muslim hone pr hoga ghalat image dikhaya phir jb use aik pakistani muslim khatoon multi hain woh itniiiii lalchi dikhai k us se sb kuch chheen leti hai,0
haan ho sakta hai k aapko accha na laga ho actually meney woh movie nahin dekhi haan but jahaan tak pyaar ki baat hai aap kiya keh sakte hain jab insaan ko pyaar hota hai toh usey kucch nhin dikhta n usmein across border ka pyaar dikahaya hai toh hindustaan ka honey pr isliye aitraz dikahaya hoga,0
mran tahir pak bowler hain jo ab south africa sey khelty unhonein hindu larki k liye apna pak chorr diya toh bas pyaar wali baat hai jab hota hai tab pata prta hai d hum aur aap kiya kahein jinhein huwa aisa pyaar woh hi jaanty hain d,1
woh rani mukherji aur ranbeer kapoor ki hogi sawariya may be aapney zanjeer nhin dekhi amitabh bacchan ki jismein unkey sabsey loyal frn ko muslim dikhaya hai n song bhi gaya hai yaari hai imaan mera yaar meri zindagi,0
ek adh movie mein ho sakta hai kucch dikhaya ho but i dont think k hamesha bollywood movies mein muslims ko lekr bura hi dikhaya jata hai bollywood thora liberal kism ka hai d,0
kab mazaak banaya halanki pk mein toh hinduo ka mazak bana hai d aur haan muslims ka mazak bana hi nhin sakty coz choti choti baato par yahaan protest krney lag jaatey hain d,0
nhin mtlb kesey bhi d shadi ho gayi n job hai toh bary nhin toh chotey d,0
parhne ka irada hai mazeed in sha allah aur aap,1
nhin mind kiyu karna hum larkiyan boht comfortable hoti hain ek dusrey k sth chahey jo bulao d arts perhi rhi hoon mein bachelors,1
samajh nhi ai ap ki bat,0
nhin jis tarah ajeeb se huliye appearance wale conservative muslims banate hain woh keh rhi thi,0
nhin aisa kucch nhin hai srk toh khud muslim baney hain apni movies mein n salman aamir bhi toh woh kahaan ajeeb huliye k huwe d aapko laga hoga but aisa nhin hai,0
haan ho sakta hai aap conservaive muslim na ho etremist na ho mein etremist na hon conserative hindu na ho but hoty hain aisey log har religion mein n agar story ki demand hai toh jo jahaan zaroori hai dikhana prta pk mein bhi hinduo ka n muslims n christians ka dikhaya jis sey logon mein change aaye n woh liberal n samajhdaar baney d,0
hindu etremist to mene kbhi nhi dekha movies main,0
acha wese mene suna tha k pk ban ho gyi content ki waja se,1
bs agar woh wesa huliya rakhain insanon wala kesa hota hai muslims ka aur hindu muslim marriage ki promotion bnd kr den to or acha hoga,1
insaano wala hi toh rakhty hain yaar d bajirao mastani mein mastani deepika ko banaya jo ki priyanka sey bhi khoobsurat hai n mastani ko dimaag wali larkib hi dikhaya hai muslims sundr hoty hain sbhi janty hain d,1
halanke asal me ese nhin hote,0
ummed toh hindi mein bhi hai yeahgaflat urdu word hai but frequently use hota hai hindi mein man o salwa ka mtlb nhin maloom but dargor ka malom hai d,0
akhra garv salman khan ki movie bhi yeh d and agree sehmat d ohyeah mein hindu hoon but plz dont have prejudice for me mein boht acchi hoon d p and aapney pc k article mein boht sey hindus k positivity dekh li hogi,1
nhin but mjhey dekhni hai woh shayad similar ho thar mein lof lehenga wgerh pehnty n wahaan,0
chadar nhin chunni d yeaheactly yehi pehnty hain d pak k thar desert mein toh jaa hi skti hain ghoomney d mjhey bhi boht pasand hai desert d aapko maloom hai ek bar wahaan baad aagai thi d floods i mean d d,1
oh yeah mein bhi nhin d,0
aur serials k scenes yaad aa rahey hain naam nhin aa rahey dimaag sey nikal gaye ddd p,0
woh dekhey hi hongey coz pak best dramaz zindagi per aate hain n best dramaz toh aapney dekhey hi hongey d,1
thank you so muchbht khushi hoti hai jab dono mulk k logon k darmiyan pyar mohobat ho,1
mjhe itni khushi hoti hai k bus bata nahi sakti yeh bat nahi k hamare dramo ki tareef hoti hai khushi yeh k saysai masalon ka wahan koi talook hi nahi itnay kholay din se indain log pakistani dramo ko appreciate kar rahe hainaur maza ata hai jaan kar k hamari zuban bhi samjh ati hai,1
mere yahan bht se indain frnds hain sikh bhi aur baki bhi sub hi bht achay tarike se milte hain balkay meri tu yahan itni help ki jab mere babies howay thayallhamdulilahkoi aisi feeling nahi rakhta k dushman mulk k hain hum etc etc u know what i meanap ka yeh artical parh k bhi bht khushi hoi hai,1
chalo aur dramay dekhte rahoo mojaain karte raho kon sa bill ana hai p,1
i wish yeh article meney likha hota d,1
and i want to visit agra taj mehal dekhny k liyekitna khoobsurat hai na,1
mein ne taj mehal ka tasvir dekha boht khobsurat hai agar mein gayi na taj mehal boht selfiyan longi and mein ne abhi agra google kiya its beautiful,1
agra city sundr keh rhi hain,1
mein ne picture dehki agra ke boht khobsurat hai d,1
boht ziada same mein bhi khoob selfiyan lun wo bhi hr angle se agr agra gae to,1
woh storage nahi hai mobile mein itni jeezi mein be download kar ke raki hai,0
phir sahi hai camera se hi salfiyan lena,1
yeah aur phir laptop bhi safe karlongi d,1
tajmahal agra fort yeh sab boht sundar hain d,1
aur delhi bhi ghoomiega d mughal garden of rajsthan n forts in rajasthan are too good d dekh kar man khush ho jata hai d chandigarhs rock garden is also too good,1
nhi mein ne nhi dekhiagr khud kbhi gae phir dekhungi,0
bahir se dekh kr lgta nhi hai k temple haihai na,0
and haan temple bas naam hai hindu sey related mat samajh lena aap d,0
haan fr toh aap aakar hi dekhna d boht saari tourist places hain india mein mjhey toh sabsey accha cultural rajasthan lagta hai fatehpur sikri bhi accha hai d,1
bina dekhey hi u fell in love wid the city d haan but agar meney likha hota toh mjhey bhi sabka appreciation n love milta d p,1
city ko mein ne movies aur pictures mein dehka koi baat nahi yeh dost aap ko appreciate tou karti hai d,1
haan woh toh hai but pc ko article likh boht pyaar mil gya ap sbka d ohwesey mumbai accha hai n banglore delhi chandigarh is ranked second smart city in world by smart cities navigant research report boht sundar hai chandigarhn mehenga bhi d p,1
town bhi boht acchey hain d pondicherry boht accha hai d u should visit there too d,1
mein ne woh dono movies dehki magar yaad nahi hai delhi consi film mein thi  idiots or pk amir khan ne un dono films mein amazing job kiya and he did a great job in taarey zameen pe hai have you watched bumm bumm bole,1
dono mein delhi hai d i love tare zameen par d,1
yeah hur bacchey mein koi na koi khasiyat hoti hai,1
thank u so much pc yaqeen kre ap ka article padh ke boht kushi hue,1
pc aap ne bilkul mere dilki batain share krdi hainmain bhi kafi arse se pakistani dramas dekhti hun main aur meri lil sis to boht bade faaaannnnn hain nd reviewitpk pe roz he akr reviews pdhti hun but kbhi cmnt nhi kiyabut pc apke article ne aj dil ekdm gardn grdn krdiyad plzzz aap aur bhi likhyega lots of best wishes to u,1
thankyou so much pc pakistani dramas dekhny aur pasnd krny k liyeisi terha dramas dekhty rahiye aur pakistan ana mat bhooliye ga,1
apko bhi nhi pta,0
thori thori pr bolny nhi ati,0
koi language seekhny mein movies bhi bari madad krti hainagr koi zaban seekhni hai to gorr krna chahiye k log isko kesy bolty hain words pr gorr krophir asaani se seekhi ja skti hai,1
utho nacho pakistan hum sub permra se request kerte hain please is geo ko ab banned ker dena chahiy is k baad koi gunjaish nhi,0
agreeed jew channel ne islam ki dhajiyan urr dee morning show me yet people r senseless is qom ko hosh he ni aa rhe,0
utho nacho pakistan fazol log ulte sedhe harkaten karty rahty hen apny ghar samhalty naahe hen dosron ke wedding celebrate karty hen or dosro ko suggestion dyty hen what a joke,0
in nachne wali mahfilon me nabi or un ki aal ka zikr nauzbillah wo bhi nach nach ke dob maren aise show kerne wale,0
agar kisi insan se galti ho ja toh muf kar dena chahye allah muf karne wala hai,1
tum pagal ho islam ki dihjia uranay walo ko tu zinda rahnay ka bhi koi haq nahi ur tum maff karnay ki bat karti ho,0
lakkkkkkkh lanat shaista pr or geo veena pr wajbul qatal hain yahhhh ab sabbbb molviiiii so raheeeen hain utho jago musalamano,0
is main shaista ka kia kasoor hai sab team ka hai ok kuch nhi bolna us ko and veena ko,0
shaista veena ap ki bhabi hain kia d lannnnnnnnnnnnnnnat on geo and shaista veena meeera sara loren mathieera sab shaesta k program ki ijad ha lanaaaaaaaaaaaaaaaaaaaat in pr alllllah ki marrrrr or in ko defend krne walooooon pr bhii,0
sorry mera woh matlab nhi tha,0
sorry ki koi bat nahee dear,1
veena malik bohot khush qismat hai jo uss ki shaadi itnay handsome young aur ameer tareen asad bashir se hogayee asad bashir is much better than babrik shah mohmmad asif and ashmit patel,1
herat hai aap ko itni wahiyat ourat khush qismat lagi hai apni izzat baich k sub hasil kia iss ne,0
ma janti hon ke hm khd b iny achy nae ke dosron ko baten kar saken bt at least jahan par itny moaziz r azeem logon ki behurmati ki baat ho ma esy logon ke bary me chup nae reh sakti jo intahae ghatya hon wo jitni marzi sae kyn na ho jae at the end ov day wo on ke qadmon ki khak ko b nae cho saktii m sry,0
aap bilkul theek hain,1
bahar haal khuda ne is ko  mauqa dia he ke apne aap ko thik ker lo ya phir ye ho sakta he ke quran ki baat k mutabiq ke ho sakta he wo bhi is jaisa hi ho,1
ye jism faroshi ki epert he aur wo baighairti ka,0
q k quran ka faisla bhi sach he ke,1
yupsecond case is best for both ov thmbt mjy larka thora masoom laga os se phr os larky ko khabees aurat kyn mil gae khair ma osy personally tw nae janti bt dekhny ki had tk innocent laga,1
g shayad aap ki baat drust ho magar allah ka wada bhi to sacha he,1
aisa nhi ho sakta k allah kisi ke sath zulm kray,1
abb dikhne se koi masoom lagay to aur baat magar andar ki baat to khuda hi janta hay,1
ap aik had tak thek ho but ap ye b to dkho veena malik ko kin moaziz hastion sy cmpare kia ja rha hy us ki kya oqat h in k agyis sy cmpare krk azeem hastion ki behurmati ki jarhy,0
sharam aani chahiye kahan bibi fatima aur kahan veena astaghfar kiya hogaya hai geo ko itni izaat us ko jo pakistan ki izzat baich ayi cant tolerate this anymore nabi ki shan mqin gustakhi bilkul bardasht nabi qik fahisha aurat aur kahan nabi ki beti allah se touba karo kahin azab ka silsila na barh jaye mulk main,0
lanat ho shaista kameeni ki shakal pay,0
iski khud ki kiya izat hay kay hamary islam ko bi use kar rahi hay begerat ki bachi iska show band kar dena chahy,0
utho jago pakistan and subah ka start begharti se start kar dou this is the motto of all morning shows in pak,0
ahansb larkiyan tw naepunjab uni lhr,0
night din ko nhi para jatamain tou kub se try kr raha hoon pir bhi kuch kuch na kami rey jati hai and with job study tou aur bhi mushkil hai,0
yupeactlylate night study zyada achi hti hy,1
yuppits almost donekal sunday hy na tabi mojaen mar rae hon,1
actually i hv no personal idthi bt khdi block kr deab recently meri frnd ne id bnae hy na tw ma os se wo le leti honif u wnt,0
ek id mila tou hai par iss par add request option he nhi haikindly search my id with shahidfarid and send me request,0
gnaba geo pe lanat bhegna mat bhulen,0
afsos hy shaista or jeo team per itny achy alfaz ki qwali or itni pak hastion k bary men uay apny show men nhi add krni chahiy thi bhooot bara ghunah kr diya in logon ny jitni b muafi mangen allah k hazur wo kam ho g,0
sharam se doob marry ab to shaista or uski team,0
aik manqabat ko kis ke sath munsalik kar diya aastaghfirullah,0
sharam naam ki cheez nai hai na amir liaqat sahab me r na he shaista lodhi mei r audience r shaista khud qwali par enjoy kar rae the shameless agar kisi r ne aesa kam kia hota to amir liaqat sahab aik pura program karte geo must be banned after this shameless attempt or ye ise ghalti nahe hai js par in ke apologizes ko accept kia jaye ga,0
geo ko wapis aesa morning show present nae karna chaheye balke koi b morning show nae har waqt to ye tv actress ki shadiyan karate hain geo or ary digital wale koi kam ka to show ak b nae paesh kia in dono ne,0
in kanjaroon ko pak hastiyoon kay sath mila rahay ho jahunmiyoon khuda ki mar ho tum jahiloon per is ko musalman kahtay hain pakistan kay loog murdah qoom ho chokay hain her baigairati ko apna kay khud ko so called modern kahtay ho jahiloogeo ko bund karo bakwas channel,0
kabi buhat dukh hota k hum kasy musalman hai hum tu paray likhu jahil haikarachi k halaat dakhu or in ki harkaty dakhu,0
aaj bhi sirf aik hi morning show hai jo waqai mei muhazib or bohat hi knowledgeable show hai or woh hai farah saadiya ka show morning with farah bohat hi informative show hai jissay insaan ko bohat much seekhne ko milta hai or kaye maslo ki hal bhi mill jatay hain woh ese eperts ko bulwati hain apne show par,1
waah jo yeh website ya tu dhamki se darr gaye hai ya phir paisay kha liye hian shame on you dramasonline team,0
sharam to ati nae is ko na geo walo me tameez hai or na he ary walo mein kanjar,0
shadi mubarik ho veena asad or shaista ap ka koi kasoor nhe hai plz ap tanshan mat lo,1
had kar di hai aglo ne or apsharam nae hai wee,0
lanat ho is host shahista pe aur is ki pori team per begairat host aur begairat geo channel begairat show k organizer,0
lanat ho ese program dekane ur dekne walo pe shame to geo veena and begherat asad khatak koti shaista wahidi per,0
shaista ko saza milne chahia na yeh muslim orat na dupata lati hai or sobha uthty he nach gana,0
allah hm sb ki maghfirat farmae r esy logon ko hadayat ata farmae including all muslims r allah hamy koi bara bol kehny se b bachae ameen,1
utho nacho pakistan ki is gustakhi k baad hum sub permra se request kerte hain please is geo ko ab banned ker dena chahiy is k baad koi gunjaish nhi,0
bohat piyare lag rahee ho dono a llah aap ko bohat kush rakee meri dua hai dono k liye,1
baki allah insan k itne eaayab par parda dal detien hain fir hum log kon hotien hain dosrooo ko bataien karne waly,1
a llah muf karien sab ko ameen,1
v nicelagta app ne dekha nae mrng shw dehan se plz watch it again wth ur open mindthey r the bullshitallah eaboon par barda zaror dalta hy no doubht bt ye tw saaf allah ke azaab ko awaz deny wala kaam hy madam,0
i like this show,1
mera b ye favt place hy jb b mein lhr jati hon iss jaga pr zarur visit krti hon,1
ahan chalein phir jb app dobara lahore aye gien to mein khud apko pura shehar ghoomaun gidono sath mein phir sair kary gaintheek,1
ap bhi isb ki hen wowwww me bhi,1
sanam ki eyes bht hi drawni lag rehi hy,0
badshahi masque mein nikkah hoawow,1
iq level test jo sahi jawab dy ga usse meri taraf se inaam mile ga,1
jb pata hi nhi hy kiya krna hy tou mein isko solve kaise krti waise isko solve kaise krna thakiya mein answer de skti hun,0
ap ne tau haw me teer chalaya he candle haha kher its  jahan se main ne ye qui pick kia hai wahan answer tha i only doubt the positions of  and  i think they need to be interchanged otherwise it is  but youre not even near that hehe kher its ok better luck net time i asked the quiz just to check whether im right about  or not,0
haha mujhy samjh hi nhi aya tha k krna kiya hai waqai mein hawa mein teer chalya hailol,0
hehe no problem net time kuch fun rkhengy,1
yellow flower ki value utni hi rehy ghi blue waly flower ki value km hoghi,0
sunflower ki value jo  thi isi liye  sunflowers de diye asaani k liye,1
well abb mein ne to isi terha solve kiya hai chahye tareeqa kaisa bhi ho jinhon ne qs poocha hai unhon ne to yehi kaha hai sahi answer hai,1
ohkay kher acha raha sb,1
i think farisqk zumar bibi kaha usny plus ye bhi k mujhy app se mohabbat nhi rhiapp kiya kehti ho k wo kis dhoky ki baat kr rha tha aur  saal konsy zaya hoy,0
lol i think zumar ne kaha hoga i loved you all through  years haha but that cant be the case mery zehn mei tau kuch khas ni sb filmi type ideas he hain what do you say,0
salar ki death nhi hoi shaied uss  year k bechy ko bht sy readers jibaeil samajh rehy hain but wo koi aur hy,1
you are right mujhe b aisa hi legta hylets c,1
really naml ki to kiya hi baat haivesy mujhy nhi lgta k jis  saal k bachy k father ki death hoi hai wo jibraiel hoga,0
and ana main ne fsc mein maths parha hai aur integration nd derivatives mjy tip pe atay yahan tau basic maths hai d dont challange me hehe,0
i know chalein net tym aap kch di jye gha fun k lyed,1
bs firdois ki lawn amir liaqat na banein ziada,0
seeda seedha khali suit de diya bs banda masoom logon ko shahbash hi de deta hai,1
he he jitna easy ques tha agr bht tough ques hota tb mein aap ko shabash deti,1
abb itni zbrdsti bhi nhi ki app k sath d,1
woh tab jab ayi thi industry mein kafi young thi tou ab bari hogi aur puberty se bhi kafi changes ajata hai i think they are like  years old,1
youre right digest mein aiman ka interview perhta tha mein ne kuch months pehly usmy ismy btaya tha k hum nov  ko paida hoy hain to years ki hain ye dono,1
mein bhiboht easily hum pehchan sakty hainimal nhi minal naam hai,1
woh dramas mein itni nahi ati hai jitni aiman ati hai isliye confused hogayi woh minal ke nak thori opur hai aur aiman ke nichi hai eyes tou same hai shayad minal ke zayda lambi anci hai,0
koi baat nhiright minal ki ankhein thori bari hain aiman se,1
mein ne inky father ki pic bhi dekhi hai usny itna nhi miltien jitna apni mother se milti hain,0
maza aya dekh kr fawad boht funny lg rha tha p,1
fawad bohot zyada badsoorat lag raha tha iss ad mein maula jatt movie abhi bani nahi hai magar fawad ne sultan rahi ki famous ugly wig taveez abhi se pehennay shroo kerdiye,0
wo taweez nhi hai hat ki dori hai,0
han whi wesey meney toh usey taweez bhi notice nhin kiya apkey n usa waley k comment perh k dobara dekha d,0
once again i than umaira ahmed a lot for this keep it up,1
bohut acha darma ha is sa acha darma may na aj tak nahi daka very good,1
yaar mry pas drama he ni lag rhaa,0
samia mumtaz ki aik aik bat dil ko ja k lagti thi rula diya is larki nay acting nahi sub real lag raha tha quran main allah tallah farmata hai namaz qayam rakho or sabar karo allah sabar karnay walon k sath hai aksar daikha hai maan betiyon k ghar bassanay ki din rat duwain mangti hain mgr jab kissi ki beti ghar lati hain to sub kuch bhool jati hain or hota hai apni akhirat to kharab karti hi hain apni aulad ka chain b cheen leti hain kissi larki k daman pay itna bara ilzam lagana phir quran uthana tauba,0
superbbbbbbbbbbbbbbbbbbbbbbbb drama samia mumtaz awesome very nice personality of samia mumtaz kissi ki beti pay itna zulum kabhi nahi karna chahiye insan allah tallah wo log pasand nahi jo kissi k kirdar pay keechar uchalain aurat ki mohabbat ki inteha dikha dy is main jis ik bar dil main jaga day deti hai phir kissi or say mohabbat nahi karti chahay us k kadmon main koi apna app hi q na bicha day,0
yar is drama pay may nay bahot koses ke laken kehe say be nahe mela plz is ke tareka sand kardy thanks,0
ek insan dusre insan ko kya de sakta hai kuchh bhi to nahi bas ek allah hi hai jo hamen har gunah ke baad bhi maafi ki raah dikhata haisabaq ye hai ki hamen apni tamam koshishon ka hasil allah ki raza ko rakhna chahiye pakistan me aaj bhi aise log hain jo samaj ko sudharna aur hamari buraiyon ko khatam karna chahte hain jankar khushi huiek nai ummeed lage raho,1
yaaaaaaaaaaaaaaaarrrrrrrrr kasam se rulad diya kassh hum waqaye inse kuch seekhejane kis mitti ki bani hogi isse ek sabaq to seekh liya k sabr bht badi cheez hai kudooos to d team loving it,1
pta nhi k saba jaisi ladkiya bhi is duniya main hai,0
os scene k leye hum sb roye thay jab arfeen saba k ghar se os k sleepers laitha hai,0
drama to buhut zbrdt haiii,1
 insaan martey hein to mar jaeen laikin larki ko nanga dekh liya to qayamat ajaye geee,0
wese aik dilchasp baat kahun,1
jitna shor is pe much rha hai agr taliban sipah mehdi aur tehrik e nifaz e fiqah jafriya pe mchta tou halaat behtr hotay p,1
ohhh ye wale molvi sb aap ko bhi ganday khial aarahe hain subah se isnt it zarvan,0
laat maro jang group key rozee par tableegh pay chalay jao,0
koi mujhay yeh maloom kardey kay ansar ka baaap bhee mullah thaa kay yeh family ka pehla pagaal hay,0
resign do bhai topi drama nai chalega,1
hahahahahapehlay to khoob dekha phir strong protestdouble standards as always,0
abbasi sb ap sirf protest he kerty hnor phir bhi wabsta rehty hn es media group se defend bhi kerty hn es ko ajeeb bat hy,0
ye kya he bhai kahan tak giro ge,0
jis risk se ati ho parwaz mei kotahi,0
paysa phaynk tamasha daykh apni he top management say protest via twitter kia baat hay janab,0
are bhai kya absurd he is me kabhi koi hasina nahin dekhi kya,0
haha bs kro yaar na tumhaare protest sevkuch hona hai jo bikta hai woh chaapien ghe aur ap b apni mashoori k liye tweet kr le,0
bhai jan is picture mein aisah hai kia jo ap itna protest kr rahain,0
pehele to dekhne ka maza lete ho phir protest bahut nainsafi hai,0
is pic ki favor krne wale apni behen beti ya bv ki pic lagaen agar itna he pasand hai ye fashion,0
ks ks chez pe ap protest krein ge magribi culture ko adopt jb kr hi lea gea ha to protest krne se kuch b ni hoga,0
sahafat dhanda ho gaya isi lyay zawal pazir hay,0
koie sharam hothi hai koi haya hothi hai aap jis group mai kaam kartai ho us nai tho pak saqafat ka janaza waisai hi nikala h,0
great job salam apki khidmat hamara lia jo hain sir thanku,1
wow chotty chotty match fiers banany hein kia aik jwaariya hee reh gaya tha opening k liyye,0
sir jo ap ne kp klye kia krhe ho koi nahe krskta thn a lot khan saab allah gv u long life,1
peshawar main age trafic ka wbal hai oar aap yahan hospital khol re hain,0
nawaz sur zardari pakistan ke harami kutte hai,0
abhi ishq ky imtehaan aur bhi hen,1
naswar say phalnay wali bemarioun ki agahi par program honay chahiya,1
my leader i love u m ap ka bht brha jeyala hun m darne m b gaya tha my leader mari khwaish hai k ap mere sms ka ans dy,1
pmln ko hrany k liye humy ppp ko vote dena pr rha hanawab zada mansoor khan pti ki position kharab kr rha ha,0
yeh nazaam bi dekho bhaio naam ke dono bhai sharif hein,0
yeh sarey choor gundday pakistan sey bahir hi jayein geye aur yeh sudia yah dubi hi inka tekana hai,0
imran bhai qadam barao hum tumare sath hein,1
pti k sath hin plz hamen chorh na dina imran bhai hamare umed ap hin ap hamesha gharebon ka sath dina,1
fia par baat karte phir se dar lagta dr asim case zidha big ya musharf wala article  wala afsos sahaft par,0
chui nisar ka muaqif moulana abdul aziz wala bhi sahi he hoga pher tou,0
maray khiyal mein chnisar ka mokaf bilkul thk hain,1
ch nisar ka tou sai hai main manta hun unka kesey sae hai bhai,0
chodri nisar ka moqaf thik ha,1
sir chaudry nisar ka moikuf bilkul sahee hai sindh kabeena poori cription aur beimani se bhari hoi hai thn,0
or es waqat hum dubai me hen layken dil bhoot kush ha ke pakistan ka halat acha ho gaya hen pakistan zinda bad,1
agar chaudry nisar jasa  or gharat mand fasila karene wala hum to pakistan sanwar jaya gha,1
or jab sa general raheel shareef aya ha barone mulk hum logo ka sar fakhar sa buland or pakistan army zinda bad,1
salam alalikum hamid mir syab humare taref sa chudary nisar ko salam ha,1
obviously choudry nisar kappp is really disturbkiu k drasim ko kuch hua tou r b bht baray name samnay ajayngy,0
dono ka tek he agar ayeni lihaz se deka jaye,1
nisar ka mouqaf theek hy,1
dono k mokif men awam ke lia sachaie nahen,0
donu he sindh ku apni jager samajhty hy,1
is case main chaudhry nisar ka mauqaf bilkul drust h,1
kya baat hay behas key lanat hy wasay,0
akhir mera jawab q nahi shamil kiya ja raha,0
ne sindh ko loot kar tabah kardia ha,0
ppp k chooron ko phansi deni chaiye,0
chaudhary nisar ka mauqaf bilkul theek hai,1
ppp apni choori chupaana chahti ha,0
apko nhi pta jo reality hai wo ap khud h keh den,0
jaaney naa jaaney hamid mir he naa jaaney mukk to saaara jaaney hai,0
sirf ch nisar ko bitha k program nahin ker dena ppp ka moqaf be lena,0
dono ka hi fazool hai,0
dear hamid sab ager ap urdu ma tweet kare to maherbani ho gi,1
biharioon ko  mn bihari bachoon ka qatal yad hae ya bhool chuke haen,0
sir jang goup ne abhe tak minum wage nai increse every one silent why employee kay sath ziyadti per bol kar geo,0
dafa hogai tum bhi wahaan wapus mat ana,0
jang group ki minum wage abhe tak increse nai hoi  month guzar jane kebad bhe khuda raha reham kiya jai employe pe,0
baygyrat aaj bi zindah hnn greedy dog bnn kyy,0
jo allah ne likhi iss mein awam bechari ka kya qasoor,0
vip culture and choron k chowkidar,0
sapoliyee aaj bhe zinda hey aur duss rahe hey logon ko aj bisma ko dass liya kal pata nahee kis ki bari hey,0
khan sab yeh west key eample na dia kero plz is masheray main merd merd se or aurat aurat se shadee ker le tee hay plz,0
ap key party main boht se javaid hashmi aur sadkah khaneh waleh hain party ko in se nijaat dila o worker boht mayous hain g,0
muj pti ke tarf laksn larn do main jatyo ga,1
imran khan muje tumari shakal se b nafrat ha pti murdabad,0
tallaqi apko kya patta hi k aurat kya hote hisister ap si batt nhe krte bv ko tallaq dete ho daughter ko apna namm nh dte,0
mere dua hai k imren khan he jita in she allah,1
allah aapko kamiyab kry n in sha allah net pm aap he hngyawaam ki awaaz imran khan,1
imran khan ka chapal ke barabar tum sare unparah,0
sab se ziyada coppreation pti may hay,0
or nooni ko vote de k poora pakistan jooty kha rha hai #imf beggers,0
khan sb chairman pcb se mohammad aamir k leaye sifaarish he ker dein werna hum dherna dengay,0
 bat tu btao reham khan ko b nhe pta k ik cocain peta tha tu phir hw u knw distmhara chachu ha,0
saree dunya koo pata ha chursee ha woe,0
nhee supplier hsin bhoot iss ka pass tum pershan na ajkal free khata means mufta,1
love you khan sahb hum marty dam tak apka sath denge in shaa allah,1
aap ki samjh nhi ati mujhe i cant understand u,0
kiya aap nawaz sharif ki zidd mein kpk mein kabhi koi road develop nahin karain gay,0
kpk m koi change nii aya phly sa zida khrb ho gy hai,0
imran khan tumary darny ny pakistan ka berahgarq kar k rakh dia ha,0
tobacco mafia tarakai bros mubarak ho,1
khan sb net practice main jitna merzi acha khail lain_maidaan main runs kerna zaroori hay,1
hahahahahaha okara mea b bohot bara jalsa kia tha vote  zamanat zabt ho gaye thy khosh raho andhere mea,1
well done isi trah logon ko frk pta chal skta hy kp mein aur dosray provinces mein,1
metro ya orange train mai beth k hum nai konsa jannat ki sair krni hai,1
lols looser,0
jalsy bry bry vote zero hahahahha khuptan apni aukat pehchanlooserdua kr muhn na kholy reham khan,0
khan agr ap kala bagh dam bnay main kamiab ho gay to qiam e pakistan k baad ye sab se bara waqia ho ga,1
jo albadar ko phansi dene k liye ap ki bat manti he wo government blankets nae deti,0
mir saab aap bhi help ker dailn,1
ajate hain vote dete nahi,0
imran khan qadam barhao sharif or zerdare ap ko maily ank sai be bhe dak sktai,1
wese kam dehshat gard aye hoe he yaha wazeristan se jo ap bhi ajate he,0
ma sha allah khan sahib allah karay zor e bazoo aur ziyada ameen,1
datay rehoo allah ap ka hamee o nasir ho ga,1
tum jahan bhi jao gy tumhain shikast hi ho gi jab tak apna way of politics ethics moto and goals darust nahi kar laitay,0
follow kro warna vote ni dayna ma ny,0
main room dykoon gi kb yah kanjoos apkooo add krta ha,0
imran sir ap ne police ka system bna a mera balke awam ka dil tanda kr dia q k police sae o to mulk sae o jae gi,1
puri ki puri intizamya ko farig kr dain aap ki mehribani hogi thanks v love u till our last breath mmmwah love yaaa,1
sir aap dawood chorangi na asaky hum jannty hain k aap ana chahty ty pr time ni mila,0
bhutto ek soch hai jo kabhi nahi mer sakti bikul wese hi jese mqm dahshat gard hetey hoa bhi aj bhi power men hai,0
hum ne sab dkha pp and nawaz leage hmen bs intzar a apka aur inshallah hum jeet k dkange allah apko salamt rake ameeeenn,1
